008.921               |0010|209|   |4041248732083|0|0
008.951               |0010|209|   |4041248813560|0|0
008.971               |0010|209|   |4041248544679|0|0
009.011               |0010|209|   |4041248215036|0|0
009.065               |0010|209|   |4041248804971|0|0
009.076               |0010|209|   |4041248119327|0|0
009.151               |0010|209|   |4041248209684|0|0
009.238               |0010|209|   |4041248000939|0|0
009.246               |0010|209|   |4041248000946|0|0
009.290               |0010|209|   |4041248206669|0|0
009.310               |0010|209|   |4041248121658|0|0
009.360               |0010|209|   |4041248000953|0|0
009.730               |0010|209|   |4041248833377|0|0
009.840               |0010|209|   |4041248559512|0|0
009.850               |0010|209|   |4041248119099|0|0
009.860               |0010|209|   |4041248119211|0|0
009.981               |0010|209|   |4041248210611|0|0
010.020               |0010|209|   |4041248833407|0|0
010.051               |0010|209|   |4041248600238|0|0
010.100               |0010|209|   |4041248119167|0|0
010.120               |0010|209|   |4041248164402|0|0
010.130               |0010|209|   |4041248119747|0|0
010.140               |0010|209|   |4041248119761|0|0
010.160               |0010|209|   |4041248119808|0|0
010.170               |0010|209|   |4041248120088|0|0
010.180               |0010|209|   |4041248120262|0|0
010.197               |0010|209|   |4041248119310|0|0
010.230               |0010|209|   |4041248120316|0|0
010.250               |0010|209|   |4041248158289|0|0
010.270               |0010|209|   |4041248843499|0|0
010.290               |0010|209|   |4041248158258|0|0
010.300               |0010|209|   |4041248158265|0|0
010.320               |0010|209|   |4041248121139|0|0
010.340               |0010|209|   |4041248121061|0|0
010.350               |0010|209|   |4041248121092|0|0
010.360               |0010|209|   |4041248121085|0|0
010.370               |0010|209|   |4041248121108|0|0
010.400               |0010|209|   |4041248121184|0|0
010.804               |0010|209|   |4041248126271|0|0
010.901               |0010|209|   |4041248126288|0|0
011.304               |0010|209|   |4041248126295|0|0
011.631               |0010|209|   |4041248001080|0|0
011.658               |0010|209|   |4041248001097|0|0
011.797               |0010|209|   |4041248001134|0|0
012.001               |0010|209|   |4041248630457|0|0
012.150               |0010|209|   |4041248121290|0|0
012.160               |0010|209|   |4041248121511|0|0
012.180               |0010|209|   |4041248121443|0|0
012.220               |0010|209|   |4041248001172|0|0
012.280               |0010|209|   |4041248199770|0|0
012.300               |0010|209|   |4041248147528|0|0
012.361               |0010|209|   |4041248563137|0|0
012.370               |0010|209|   |4041248126028|0|0
012.380               |0010|209|   |4041248126011|0|0
012.390               |0010|209|   |4041248125809|0|0
012.400               |0010|209|   |4041248125816|0|0
012.410               |0010|209|   |4041248635827|0|0
012.420               |0010|209|   |4041248214633|0|0
012.430               |0010|209|   |4041248832745|0|0
012.507               |0010|209|   |4041248001219|0|0
012.530               |0010|209|   |4041248001226|0|0
013.000               |0010|209|   |4041248833810|0|0
013.170               |0010|209|   |4041248001288|0|0
013.230               |0010|209|   |4041248833827|0|0
013.270               |0010|209|   |4041248833865|0|0
013.290               |0010|209|   |4041248833841|0|0
013.600               |0010|209|   |4041248834169|0|0
013.610               |0010|209|   |4041248834114|0|0
013.620               |0010|209|   |4041248834121|0|0
013.630               |0010|209|   |4041248834138|0|0
013.640               |0010|209|   |4041248834312|0|0
013.710               |0010|209|   |4041248834336|0|0
013.820               |0010|209|   |4041248001387|0|0
013.920               |0010|209|   |4041248126127|0|0
013.961               |0010|209|   |4041248001400|0|0
014.010               |0010|209|   |4041248001424|0|0
014.151               |0010|209|   |4041248001448|0|0
014.321               |0010|209|   |4041248598092|0|0
014.614               |0010|209|   |4041248001509|0|0
015.220               |0010|209|   |4041248197035|0|0
015.360               |0010|209|   |4041248001608|0|0
015.440               |0010|209|   |4041248001615|0|0
015.750               |0010|209|   |4041248001646|0|0
015.834               |0010|209|   |4041248812761|0|0
015.870               |0010|209|   |4041248001653|0|0
015.920               |0010|209|   |4041248133668|0|0
016.030               |0010|209|   |4041248001660|0|0
016.049               |0010|209|   |4041248568453|0|0
016.180               |0010|209|   |4041248449301|0|0
016.200               |0010|209|   |4041248133446|0|0
016.252               |0010|209|   |4041248541258|0|0
016.260               |0010|209|   |4041248449318|0|0
016.301               |0010|209|   |4041248158234|0|0
016.311               |0010|209|   |4041248793855|0|0
016.330               |0010|209|   |4041248793886|0|0
016.381               |0010|209|   |4041248512449|0|0
016.391               |0010|209|   |4041248192474|0|0
016.420               |0010|209|   |4041248001721|0|0
016.447               |0010|209|   |4041248001738|0|0
016.460               |0010|209|   |4041248430798|0|0
016.571               |0010|209|   |4041248416365|0|0
016.590               |0010|209|   |4041248128527|0|0
016.620               |0010|209|   |4041248129333|0|0
016.700               |0010|209|   |4041248517215|0|0
016.860               |0010|209|   |4041248834855|0|0
016.880               |0010|209|   |4041248569924|0|0
016.920               |0010|209|   |4041248192337|0|0
016.951               |0010|209|   |4041248533505|0|0
016.961               |0010|209|   |4041248530566|0|0
016.971               |0010|209|   |4041248530573|0|0
016.981               |0010|209|   |4041248530610|0|0
017.040               |0010|209|   |4041248165874|0|0
017.052               |0010|209|   |4041248524923|0|0
017.131               |0010|209|   |4041248484319|0|0
017.264               |0010|209|   |4041248001899|0|0
017.451               |0010|209|   |4041248173534|0|0
017.471               |0010|209|   |4041248173541|0|0
017.494               |0010|209|   |4041248001943|0|0
017.655               |0010|209|   |4041248001974|0|0
017.671               |0010|209|   |4041248001981|0|0
017.710               |0010|209|   |4041248002001|0|0
017.736               |0010|209|   |4041248002025|0|0
017.850               |0010|209|   |4041248002063|0|0
017.890               |0010|209|   |4041248597033|0|0
017.950               |0010|209|   |4041248214275|0|0
017.980               |0010|209|   |4041248171721|0|0
018.000               |0010|209|   |4041248171745|0|0
018.010               |0010|209|   |4041248171752|0|0
018.040               |0010|209|   |4041248002100|0|0
018.050               |0010|209|   |4041248179727|0|0
018.060               |0010|209|   |4041248179734|0|0
018.070               |0010|209|   |4041248179741|0|0
018.180               |0010|209|   |4041248002131|0|0
018.210               |0010|209|   |4041248002148|0|0
018.352               |0010|209|   |4041248537077|0|0
018.670               |0010|209|   |4041248002179|0|0
018.690               |0010|209|   |4041248002193|0|0
018.709               |0010|209|   |4041248002209|0|0
018.760               |0010|209|   |4041248002216|0|0
018.771               |0010|209|   |4041248432020|0|0
018.785               |0010|209|   |4041248154366|0|0
019.110               |0010|209|   |4041248002261|0|0
019.120               |0010|209|   |4041248002278|0|0
019.130               |0010|209|   |4041248109496|0|0
019.140               |0010|209|   |4041248529935|0|0
019.306               |0010|209|   |4041248002308|0|0
019.321               |0010|209|   |4041248521403|0|0
019.331               |0010|209|   |4041248521380|0|0
019.364               |0010|209|   |4041248002315|0|0
019.674               |0010|209|   |4041248002322|0|0
019.790               |0010|209|   |4041248187418|0|0
019.985               |0010|209|   |4041248002438|0|0
019.990               |0010|209|   |4041248121733|0|0
020.010               |0010|209|   |4041248103296|0|0
020.020               |0010|209|   |4041248174890|0|0
020.030               |0010|209|   |4041248002469|0|0
020.060               |0010|209|   |4041248121740|0|0
020.070               |0010|209|   |4041248002483|0|0
020.080               |0010|209|   |4041248002490|0|0
020.090               |0010|209|   |4041248002506|0|0
020.100               |0010|209|   |4041248002513|0|0
020.110               |0010|209|   |4041248002520|0|0
020.133               |0010|209|   |4041248777183|0|0
020.140               |0010|209|   |4041248002551|0|0
020.273               |0010|209|   |4041248002568|0|0
020.380               |0010|209|   |4041248065525|0|0
020.428               |0010|209|   |4041248513569|0|0
020.753               |0010|209|   |4041248108109|0|0
020.851               |0010|209|   |4041248002612|0|0
020.915               |0010|209|   |4041248594001|0|0
021.077               |0010|209|   |4041248518410|0|0
021.080               |0010|209|   |4041248158302|0|0
021.148               |0010|209|   |4041248107942|0|0
021.210               |0010|209|   |4041248748152|0|0
021.250               |0010|209|   |4041248163528|0|0
021.262               |0010|209|   |4041248469095|0|0
021.272               |0010|209|   |4041248526521|0|0
021.288               |0010|209|   |4041248002643|0|0
021.370               |0010|209|   |4041248401583|0|0
021.380               |0010|209|   |4041248401590|0|0
021.411               |0010|209|   |4041248503737|0|0
021.432               |0010|209|   |4041248517918|0|0
021.441               |0010|209|   |4041248650936|0|0
021.630               |0010|209|   |4041248439838|0|0
021.644               |0010|209|   |4041248108420|0|0
021.660               |0010|209|   |4041248154830|0|0
021.970               |0010|209|   |4041248129517|0|0
022.160               |0010|209|   |4041248129623|0|0
022.170               |0010|209|   |4041248129647|0|0
022.180               |0010|209|   |4041248414255|0|0
022.190               |0010|209|   |4041248414248|0|0
022.200               |0010|209|   |4041248205082|0|0
022.210               |0010|209|   |4041248129722|0|0
022.373               |0010|209|   |4041248765098|0|0
022.390               |0010|209|   |4041248213339|0|0
022.470               |0010|209|   |4041248107744|0|0
022.490               |0010|209|   |4041248129814|0|0
022.540               |0010|209|   |4041248129951|0|0
022.550               |0010|209|   |4041248002735|0|0
022.560               |0010|209|   |4041248002742|0|0
022.590               |0010|209|   |4041248130063|0|0
022.670               |0010|209|   |4041248130247|0|0
022.690               |0010|209|   |4041248130261|0|0
022.800               |0010|209|   |4041248002766|0|0
022.820               |0010|209|   |4041248130322|0|0
022.830               |0010|209|   |4041248002773|0|0
022.851               |0010|209|   |4041248634615|0|0
022.860               |0010|209|   |4041248002797|0|0
022.880               |0010|209|   |4041248002810|0|0
022.930               |0010|209|   |4041248002834|0|0
022.940               |0010|209|   |4041248578674|0|0
022.960               |0010|209|   |4041248002841|0|0
023.051               |0010|209|   |4041248108239|0|0
023.200               |0010|209|   |4041248736517|0|0
023.290               |0010|209|   |4041248130513|0|0
023.330               |0010|209|   |4041248130537|0|0
023.370               |0010|209|   |4041248002865|0|0
023.401               |0010|209|   |4041248564530|0|0
023.477               |0010|209|   |4041248107867|0|0
023.500               |0010|209|   |4041248626658|0|0
023.520               |0010|209|   |4041248153451|0|0
023.530               |0010|209|   |4041248415313|0|0
023.540               |0010|209|   |4041248511398|0|0
023.551               |0010|209|   |4041248207482|0|0
023.590               |0010|209|   |4041248153536|0|0
023.612               |0010|209|   |4041248819371|0|0
023.631               |0010|209|   |4041248524619|0|0
023.640               |0010|209|   |4041248153567|0|0
023.660               |0010|209|   |4041248132678|0|0
023.680               |0010|209|   |4041248511343|0|0
023.711               |0010|209|   |4041248117835|0|0
023.740               |0010|209|   |4041248209127|0|0
023.862               |0010|209|   |4041248667873|0|0
023.940               |0010|209|   |4041248153925|0|0
023.950               |0010|209|   |4041248154137|0|0
023.990               |0010|209|   |4041248107966|0|0
024.020               |0010|209|   |4041248099476|0|0
024.040               |0010|209|   |4041248121771|0|0
024.074               |0010|209|   |4041248126301|0|0
024.081               |0010|209|   |4041248125731|0|0
024.352               |0010|209|   |4041248173824|0|0
024.390               |0010|209|   |4041248153529|0|0
024.481               |0010|209|   |4041248002988|0|0
024.760               |0010|209|   |4041248153420|0|0
024.940               |0010|209|   |4041248133651|0|0
024.950               |0010|209|   |4041248210192|0|0
024.961               |0010|209|   |4041248207499|0|0
024.999               |0010|209|   |4041248197363|0|0
025.000               |0010|209|   |4041248197318|0|0
025.030               |0010|209|   |4041248132623|0|0
025.040               |0010|209|   |4041248132616|0|0
025.070               |0010|209|   |4041248154199|0|0
025.090               |0010|209|   |4041248154205|0|0
025.120               |0010|209|   |4041248154298|0|0
025.130               |0010|209|   |4041248154311|0|0
025.250               |0010|209|   |4041248510285|0|0
025.260               |0010|209|   |4041248197844|0|0
025.271               |0010|209|   |4041248534366|0|0
025.280               |0010|209|   |4041248153444|0|0
025.290               |0010|209|   |4041248510292|0|0
025.300               |0010|209|   |4041248153437|0|0
025.310               |0010|209|   |4041248154168|0|0
025.441               |0010|209|   |4041248577516|0|0
025.450               |0010|209|   |4041248153413|0|0
025.460               |0010|209|   |4041248154182|0|0
025.481               |0010|209|   |4041248635933|0|0
025.510               |0010|209|   |4041248132692|0|0
025.581               |0010|209|   |4041248787236|0|0
025.590               |0010|209|   |4041248215432|0|0
025.712               |0010|209|   |4041248121795|0|0
025.830               |0010|209|   |4041248866726|0|0
025.870               |0010|209|   |4041248872529|0|0
025.890               |0010|209|   |4041248132739|0|0
026.400               |0010|209|   |4041248064528|0|0
026.420               |0010|209|   |4041248064429|0|0
026.430               |0010|209|   |4041248064436|0|0
026.440               |0010|209|   |4041248121801|0|0
026.450               |0010|209|   |4041248121818|0|0
026.490               |0010|209|   |4041248065129|0|0
026.500               |0010|209|   |4041248065136|0|0
026.520               |0010|209|   |4041248121825|0|0
026.540               |0010|209|   |4041248197165|0|0
026.551               |0010|209|   |4041248503010|0|0
026.570               |0010|209|   |4041248409084|0|0
026.630               |0010|209|   |4041248416372|0|0
026.640               |0010|209|   |4041248210246|0|0
026.650               |0010|209|   |4041248434819|0|0
026.670               |0010|209|   |4041248434826|0|0
026.680               |0010|209|   |4041248434833|0|0
026.700               |0010|209|   |4041248434840|0|0
026.740               |0010|209|   |4041248153598|0|0
026.750               |0010|209|   |4041248153208|0|0
026.761               |0010|209|   |4041248532133|0|0
026.770               |0010|209|   |4041248153772|0|0
026.782               |0010|209|   |4041248551721|0|0
026.790               |0010|209|   |4041248153468|0|0
026.812               |0010|209|   |4041248551738|0|0
026.821               |0010|209|   |4041248556399|0|0
026.840               |0010|209|   |4041248108246|0|0
026.860               |0010|209|   |4041248590034|0|0
026.910               |0010|209|   |4041248132753|0|0
026.920               |0010|209|   |4041248480038|0|0
026.940               |0010|209|   |4041248480113|0|0
026.951               |0010|209|   |4041248736395|0|0
026.961               |0010|209|   |4041248600917|0|0
026.971               |0010|209|   |4041248528860|0|0
026.980               |0010|209|   |4041248438800|0|0
026.990               |0010|209|   |4041248153611|0|0
027.062               |0010|209|   |4041248522011|0|0
027.072               |0010|209|   |4041248522028|0|0
027.082               |0010|209|   |4041248522066|0|0
027.092               |0010|209|   |4041248522004|0|0
027.102               |0010|209|   |4041248521809|0|0
027.112               |0010|209|   |4041248521793|0|0
027.130               |0010|209|   |4041248688267|0|0
027.140               |0010|209|   |4041248688236|0|0
027.150               |0010|209|   |4041248450840|0|0
027.160               |0010|209|   |4041248618868|0|0
027.170               |0010|209|   |4041248585146|0|0
027.191               |0010|209|   |4041248868188|0|0
027.200               |0010|209|   |4041248736494|0|0
027.210               |0010|209|   |4041248868195|0|0
027.270               |0010|209|   |4041248132791|0|0
027.291               |0010|209|   |4041248604816|0|0
027.317               |0010|209|   |4041248214060|0|0
027.330               |0010|209|   |4041248153154|0|0
027.371               |0010|209|   |4041248418826|0|0
027.421               |0010|209|   |4041248709382|0|0
027.450               |0010|209|   |4041248736333|0|0
027.470               |0010|209|   |4041248132814|0|0
027.490               |0010|209|   |4041248132821|0|0
027.531               |0010|209|   |4041248711927|0|0
027.570               |0010|209|   |4041248153161|0|0
027.600               |0010|209|   |4041248132838|0|0
027.680               |0010|209|   |4041248132845|0|0
027.720               |0010|209|   |4041248153758|0|0
027.730               |0010|209|   |4041248153604|0|0
027.740               |0010|209|   |4041248434864|0|0
027.750               |0010|209|   |4041248434857|0|0
027.761               |0010|209|   |4041248595466|0|0
027.811               |0010|209|   |4041248607923|0|0
027.831               |0010|209|   |4041248595923|0|0
027.850               |0010|209|   |4041248143933|0|0
027.860               |0010|209|   |4041248144312|0|0
027.890               |0010|209|   |4041248145838|0|0
027.990               |0010|209|   |4041248147825|0|0
028.000               |0010|209|   |4041248147818|0|0
028.020               |0010|209|   |4041248147832|0|0
028.030               |0010|209|   |4041248147849|0|0
028.040               |0010|209|   |4041248147856|0|0
028.211               |0010|209|   |4041248617274|0|0
028.230               |0010|209|   |4041248153901|0|0
028.436               |0010|209|   |4041248126318|0|0
028.682               |0010|209|   |4041248003107|0|0
029.106               |0010|209|   |4041248861851|0|0
029.335               |0010|209|   |4041248120552|0|0
029.350               |0010|209|   |4041248557914|0|0
030.440               |0010|209|   |4041248132784|0|0
030.460               |0010|209|   |4041248132449|0|0
030.470               |0010|209|   |4041248132777|0|0
030.492               |0010|209|   |4041248684696|0|0
030.500               |0010|209|   |4041248132876|0|0
030.521               |0010|209|   |4041248684672|0|0
030.531               |0010|209|   |4041248684689|0|0
030.551               |0010|209|   |4041248552049|0|0
030.583               |0010|209|   |4041248544051|0|0
030.602               |0010|209|   |4041248544068|0|0
030.612               |0010|209|   |4041248544044|0|0
030.652               |0010|209|   |4041248525876|0|0
030.662               |0010|209|   |4041248552063|0|0
030.671               |0010|209|   |4041248736562|0|0
030.732               |0010|209|   |4041248003183|0|0
030.760               |0010|209|   |4041248132906|0|0
030.780               |0010|209|   |4041248132913|0|0
030.792               |0010|209|   |4041248663943|0|0
030.793               |0010|209|   |4041248845493|0|0
030.864               |0010|209|   |4041248003206|0|0
030.953               |0010|209|   |4041248003213|0|0
030.961               |0010|209|   |4041248003220|0|0
030.996               |0010|209|   |4041248003237|0|0
031.046               |0010|209|   |4041248003244|0|0
031.119               |0010|209|   |4041248003268|0|0
031.151               |0010|209|   |4041248003275|0|0
031.440               |0010|209|   |4041248830895|0|0
031.520               |0010|209|   |4041248823460|0|0
031.630               |0010|209|   |4041248831014|0|0
031.700               |0010|209|   |4041248636206|0|0
031.720               |0010|209|   |4041248833124|0|0
031.730               |0010|209|   |4041248833131|0|0
032.468               |0010|209|   |4041248120156|0|0
032.639               |0010|209|   |4041248003329|0|0
032.663               |0010|209|   |4041248003336|0|0
032.965               |0010|209|   |4041248813584|0|0
033.146               |0010|209|   |4041248126325|0|0
033.376               |0010|209|   |4041248118290|0|0
033.457               |0010|209|   |4041248120781|0|0
033.459               |0010|209|   |4041248003435|0|0
033.464               |0010|209|   |4041248003459|0|0
033.472               |0010|209|   |4041248003473|0|0
033.480               |0010|209|   |4041248126349|0|0
033.891               |0010|209|   |4041248705148|0|0
034.347               |0010|209|   |4041248126356|0|0
034.500               |0010|209|   |4041248133538|0|0
034.510               |0010|209|   |4041248133637|0|0
034.520               |0010|209|   |4041248133552|0|0
034.530               |0010|209|   |4041248133576|0|0
034.540               |0010|209|   |4041248133590|0|0
034.560               |0010|209|   |4041248133712|0|0
034.570               |0010|209|   |4041248133736|0|0
034.580               |0010|209|   |4041248133750|0|0
034.590               |0010|209|   |4041248133774|0|0
034.610               |0010|209|   |4041248133798|0|0
034.620               |0010|209|   |4041248133811|0|0
034.690               |0010|209|   |4041248134023|0|0
035.590               |0010|209|   |4041248452516|0|0
035.670               |0010|209|   |4041248655665|0|0
035.883               |0010|209|   |4041248179116|0|0
035.891               |0010|209|   |4041248178942|0|0
036.049               |0010|209|   |4041248564196|0|0
036.065               |0010|209|   |4041248663608|0|0
036.120               |0010|209|   |4041248663899|0|0
036.164               |0010|209|   |4041248845509|0|0
036.332               |0010|209|   |4041248152881|0|0
036.340               |0010|209|   |4041248631898|0|0
036.355               |0010|209|   |4041248173053|0|0
036.365               |0010|209|   |4041248173060|0|0
036.375               |0010|209|   |4041248173077|0|0
036.400               |0010|209|   |4041248003565|0|0
036.821               |0010|209|   |4041248719770|0|0
036.961               |0010|209|   |4041248719763|0|0
037.109               |0010|209|   |4041248143759|0|0
037.133               |0010|209|   |4041248126363|0|0
037.461               |0010|209|   |4041248656860|0|0
037.524               |0010|209|   |4041248126387|0|0
037.741               |0010|209|   |4041248547328|0|0
037.850               |0010|209|   |4041248126394|0|0
037.940               |0010|209|   |4041248877272|0|0
038.075               |0010|209|   |4041248126400|0|0
038.083               |0010|209|   |4041248119501|0|0
038.164               |0010|209|   |4041248118306|0|0
038.332               |0010|209|   |4041248504284|0|0
038.385               |0010|209|   |4041248119891|0|0
038.490               |0010|209|   |4041248126417|0|0
038.580               |0010|209|   |4041248456873|0|0
038.630               |0010|209|   |4041248454572|0|0
038.660               |0010|209|   |4041248126424|0|0
